List,SubList,ListLength,ID,RootIdentifier,word,disambiguation,wordPlusDisamb,subjCode,rating
A,41,25,1518,200,sound,,sound,BL189,-2
A,41,25,1892,NA,tax,,tax,BL189,0
A,41,25,1743,NA,text,,text,BL189,-3
A,41,25,1000,NA,week,,week,BL189,5
A,41,25,1549,235,wisp,,wisp,BL189,0
A,41,25,1023,NA,young,,young,BL189,-3
C,1,26,1767,NA,atom,,atom,BL19,2
C,1,26,1355,NA,belief,,belief,BL19,3
C,1,26,1389,38,chill,,chill,BL19,1
C,1,26,1643,261,competition,,competition,BL19,4
C,1,26,684,62,curved,,curved,BL19,2
C,1,26,1071,NA,death,,death,BL19,0
C,1,26,1279,NA,deluxe,,deluxe,BL19,1
C,1,26,1265,267,expand,,expand,BL19,4
C,1,26,1208,NA,fire,,fire,BL19,4
C,1,26,1681,NA,guilt,,guilt,BL19,0
C,1,26,1103,NA,heat,,heat,BL19,4
C,1,26,767,113,hushed,,hushed,BL19,-3
C,1,26,1322,NA,improvise,,improvise,BL19,1
C,1,26,1940,300,king,,king,BL19,5
C,1,26,1707,NA,muscle,,muscle,BL19,1
C,1,26,1569,NA,oink,,oink,BL19,0
C,1,26,1570,NA,pant,,pant,BL19,-2
C,1,26,830,151,patterned,,patterned,BL19,-1
C,1,26,1854,NA,plan,,plan,BL19,2
C,1,26,1336,NA,portray,,portray,BL19,2
C,1,26,1717,275,primary,,primary,BL19,4
C,1,26,1947,311,recognize,,recognize,BL19,3
C,1,26,1335,NA,sullen,,sullen,BL19,-2
C,1,26,1742,286,tendency,,tendency,BL19,1
C,1,26,1535,220,thud,,thud,BL19,0
C,1,26,1081,NA,warrant,,warrant,BL19,0
C,47,25,1714,NA,pound,(as in unit of measurement),pound(as in unit of measurement),BL190,3
C,47,25,1364,5,anger,,anger,BL190,5
C,47,25,1590,NA,azure,,azure,BL190,-3
C,47,25,624,19,boiling,,boiling,BL190,1
C,47,25,1096,NA,cab,,cab,BL190,0
C,47,25,1612,242,chime,,chime,BL190,0
C,47,25,1562,NA,flirt,,flirt,BL190,4
C,47,25,1130,NA,fool,,fool,BL190,0
C,47,25,727,NA,fresh,,fresh,BL190,3
C,47,25,728,86,frosty,,frosty,BL190,0
C,47,25,733,NA,gigantic,,gigantic,BL190,3
C,47,25,1352,NA,ideal,,ideal,BL190,0
C,47,25,1321,NA,incest,,incest,BL190,-3
C,47,25,1825,NA,job,,job,BL190,5
C,47,25,805,133,moldy,,moldy,BL190,0
C,47,25,1351,NA,preposterous,,preposterous,BL190,-2
C,47,25,1720,277,proportion,,proportion,BL190,2
C,47,25,1953,317,select,,select,BL190,0
C,47,25,1507,183,septic,,septic,BL190,-3
C,47,25,1579,NA,slit,,slit,BL190,0
C,47,25,900,NA,small,,small,BL190,5
C,47,25,1134,NA,steal,,steal,BL190,2
C,47,25,940,216,swinging,,swinging,BL190,1
C,47,25,943,217,tangy,,tangy,BL190,-2
C,47,25,972,NA,warm,,warm,BL190,5
A,51,25,1300,NA,prompt,(as in on time),prompt(as in on time),BL191,1
A,51,25,1060,NA,able,,able,BL191,0
A,51,25,1773,NA,brief,,brief,BL191,-2
A,51,25,633,25,briny,,briny,BL191,2
A,51,25,653,NA,chubby,,chubby,BL191,1
A,51,25,670,50,crackling,,crackling,BL191,4
A,51,25,1334,NA,deem,,deem,BL191,0
A,51,25,692,NA,delicious,,delicious,BL191,-2
A,51,25,1560,NA,flap,,flap,BL191,-1
A,51,25,1439,104,growl,,growl,BL191,2
A,51,25,1818,294,household,,household,BL191,0
A,51,25,1074,NA,kill,,kill,BL191,-1
A,51,25,779,302,laughing,,laughing,BL191,-1
A,51,25,784,NA,loose,,loose,BL191,2
A,51,25,1266,NA,petticoat,,petticoat,BL191,-5
A,51,25,1855,NA,plane,,plane,BL191,-3
A,51,25,839,156,popping,,popping,BL191,5
A,51,25,1494,168,ripple,,ripple,BL191,1
A,51,25,872,175,salty,,salty,BL191,0
A,51,25,1204,NA,sand,,sand,BL191,0
A,51,25,1885,NA,skirt,,skirt,BL191,0
A,51,25,1578,NA,slide,,slide,BL191,1
A,51,25,1318,NA,snub,,snub,BL191,-2
A,51,25,1585,NA,squawk,,squawk,BL191,5
A,51,25,1739,NA,substitute,,substitute,BL191,0
A,53,25,597,NA,acrid,,acrid,BL192,0
A,53,25,1553,NA,bash,,bash,BL192,2
A,53,25,611,12,beeping,,beeping,BL192,4
A,53,25,1910,258,begin,,begin,BL192,2
A,53,25,643,31,bursting,,bursting,BL192,1
A,53,25,1612,242,chime,,chime,BL192,1
A,53,25,1055,NA,cross,,cross,BL192,4
A,53,25,1661,NA,education,,education,BL192,0
A,53,25,1313,NA,extra,,extra,BL192,-2
A,53,25,716,79,flickering,,flickering,BL192,0
A,53,25,742,NA,gold,,gold,BL192,3
A,53,25,1203,NA,lake,,lake,BL192,0
A,53,25,1834,NA,liquid,,liquid,BL192,1
A,53,25,1481,153,pepper,,pepper,BL192,0
A,53,25,836,NA,plain,,plain,BL192,0
A,53,25,1342,NA,pride,,pride,BL192,0
A,53,25,849,NA,radiant,,radiant,BL192,1
A,53,25,1277,NA,refute,,refute,BL192,2
A,53,25,1496,170,rot,,rot,BL192,1
A,53,25,1500,174,rustle,,rustle,BL192,0
A,53,25,988,NA,sport,,sport,BL192,0
A,53,25,1276,NA,tantrum,,tantrum,BL192,2
A,53,25,1248,NA,template,,template,BL192,0
A,53,25,1325,NA,verdict,,verdict,BL192,0
A,53,25,1760,NA,wrong,,wrong,BL192,5
C,26,25,1619,NA,academy,,academy,BL193,3
C,26,25,1771,NA,boss,,boss,BL193,3
C,26,25,1045,NA,colonel,,colonel,BL193,2
C,26,25,1648,NA,cost,,cost,BL193,0
C,26,25,675,55,creased,,creased,BL193,1
C,26,25,1793,291,curiosity,,curiosity,BL193,1
C,26,25,689,NA,dead,,dead,BL193,3
C,26,25,1270,NA,esquire,,esquire,BL193,2
C,26,25,1602,NA,flexible,,flexible,BL193,0
C,26,25,1158,NA,forest,,forest,BL193,0
C,26,25,1305,NA,gallant,,gallant,BL193,0
C,26,25,1814,NA,god,,god,BL193,2
C,26,25,744,NA,gorgeous,,gorgeous,BL193,1
C,26,25,1098,NA,jealous,,jealous,BL193,1
C,26,25,1863,309,promotion,,promotion,BL193,2
C,26,25,842,158,puffy,,puffy,BL193,4
C,26,25,1866,NA,pupil,,pupil,BL193,0
C,26,25,852,NA,raucous,,raucous,BL193,4
C,26,25,853,162,rectangular,,rectangular,BL193,0
C,26,25,860,168,rippled,,rippled,BL193,4
C,26,25,1318,NA,snub,,snub,BL193,0
C,26,25,909,NA,solid,,solid,BL193,0
C,26,25,1538,224,tingle,,tingle,BL193,4
C,26,25,1228,NA,treason,,treason,BL193,4
C,26,25,1901,NA,vote,,vote,BL193,1
B,24,25,1360,1,ache,,ache,BL194,2
B,24,25,1116,NA,afraid,,afraid,BL194,2
B,24,25,602,6,angular,,angular,BL194,3
B,24,25,1056,NA,booth,,booth,BL194,-2
B,24,25,1610,239,bray,,bray,BL194,0
B,24,25,1383,27,bulk,,bulk,BL194,3
B,24,25,1388,37,chew,,chew,BL194,5
B,24,25,1154,75,fish,,fish,BL194,1
B,24,25,1428,92,gleam,,gleam,BL194,-3
B,24,25,1435,99,grain,,grain,BL194,-1
B,24,25,1358,NA,hope,,hope,BL194,1
B,24,25,1350,NA,mere,,mere,BL194,2
B,24,25,806,136,muddy,,muddy,BL194,3
B,24,25,1944,307,own,,own,BL194,0
B,24,25,1713,277,portion,,portion,BL194,2
B,24,25,851,161,raspy,,raspy,BL194,4
B,24,25,1330,NA,redeem,,redeem,BL194,1
B,24,25,1878,314,resistance,,resistance,BL194,1
B,24,25,888,187,shiny,,shiny,BL194,2
B,24,25,893,189,silky,,silky,BL194,4
B,24,25,914,201,sparkly,,sparkly,BL194,4
B,24,25,1520,202,speckle,,speckle,BL194,1
B,24,25,963,NA,ugly,,ugly,BL194,4
B,24,25,1545,231,whimper,,whimper,BL194,3
B,24,25,985,236,woolly,,woolly,BL194,2
C,7,26,671,51,craggy,(as in a jagged cliff),craggy(as in a jagged cliff),BL195,0
C,7,26,815,144,musty,(as in smell),musty(as in smell),BL195,3
C,7,26,609,11,barking,,barking,BL195,4
C,7,26,1370,12,beep,,beep,BL195,5
C,7,26,1371,13,beer,,beer,BL195,5
C,7,26,1379,22,branch,,branch,BL195,0
C,7,26,636,NA,broad,,broad,BL195,5
C,7,26,1779,NA,century,,century,BL195,0
C,7,26,1783,NA,condition,,condition,BL195,0
C,7,26,1931,289,confide,,confide,BL195,2
C,7,26,1309,NA,defense,,defense,BL195,5
C,7,26,1051,NA,file,,file,BL195,0
C,7,26,1147,NA,five,,five,BL195,5
C,7,26,1126,NA,gray,,gray,BL195,0
C,7,26,1438,103,groan,,groan,BL195,5
C,7,26,1690,NA,independence,,independence,BL195,0
C,7,26,1834,NA,liquid,,liquid,BL195,3
C,7,26,1697,NA,load,,load,BL195,0
C,7,26,817,145,muttering,,muttering,BL195,-4
C,7,26,1052,272,order,,order,BL195,0
C,7,26,995,NA,ring,,ring,BL195,5
C,7,26,1512,188,shriek,,shriek,BL195,4
C,7,26,1232,NA,sword,,sword,BL195,0
C,7,26,1533,217,tang,,tang,BL195,5
C,7,26,1248,NA,template,,template,BL195,0
C,7,26,1261,NA,testy,,testy,BL195,3
B,43,25,623,NA,blunt,,blunt,BL196,4
B,43,25,627,NA,brackish,,brackish,BL196,-4
B,43,25,642,30,burnt,,burnt,BL196,4
B,43,25,1398,49,coo,,coo,BL196,5
B,43,25,1787,NA,cotton,,cotton,BL196,0
B,43,25,1806,NA,factor,,factor,BL196,0
B,43,25,1917,268,fail,,fail,BL196,4
B,43,25,707,NA,fat,,fat,BL196,5
B,43,25,1013,NA,gift,,gift,BL196,1
B,43,25,1563,NA,glare,,glare,BL196,2
B,43,25,1352,NA,ideal,,ideal,BL196,0
B,43,25,1074,NA,kill,,kill,BL196,4
B,43,25,1462,133,mold,,mold,BL196,0
B,43,25,1707,NA,muscle,,muscle,BL196,-1
B,43,25,1943,306,oppose,,oppose,BL196,-4
B,43,25,1948,312,reduce,,reduce,BL196,1
B,43,25,864,170,rotten,,rotten,BL196,4
B,43,25,1160,NA,seed,,seed,BL196,0
B,43,25,1062,NA,stupid,,stupid,BL196,4
B,43,25,1003,NA,teach,,teach,BL196,1
B,43,25,1587,NA,thrash,,thrash,BL196,5
B,43,25,1228,NA,treason,,treason,BL196,-4
B,43,25,1201,NA,water,,water,BL196,0
B,43,25,983,235,wispy,,wispy,BL196,5
B,43,25,1157,NA,worm,,worm,BL196,5
B,11,26,1811,NA,firm,(as in a law firm),firm(as in a law firm),BL197,-4
B,11,26,1115,NA,wound,(as in injury),wound(as in injury),BL197,1
B,11,26,597,NA,acrid,,acrid,BL197,-3
B,11,26,1766,NA,aspect,,aspect,BL197,-3
B,11,26,1773,NA,brief,,brief,BL197,-1
B,11,26,634,26,bristly,,bristly,BL197,-1
B,11,26,1042,NA,career,,career,BL197,-3
B,11,26,1645,NA,consequence,,consequence,BL197,-3
B,11,26,1791,NA,crisis,,crisis,BL197,-1
B,11,26,1251,NA,deal,,deal,BL197,-3
B,11,26,1328,NA,feat,,feat,BL197,-3
B,11,26,1171,NA,foot,,foot,BL197,-2
B,11,26,1564,NA,glint,,glint,BL197,-3
B,11,26,1432,96,gloss,,gloss,BL197,-2
B,11,26,1700,NA,march,,march,BL197,-3
B,11,26,811,140,murmuring,,murmuring,BL197,1
B,11,26,1482,154,perfume,,perfume,BL197,-2
B,11,26,834,NA,petite,,petite,BL197,2
B,11,26,850,NA,rancid,,rancid,BL197,2
B,11,26,1102,NA,regret,,regret,BL197,-3
B,11,26,1949,313,require,,require,BL197,-4
B,11,26,1274,NA,roost,,roost,BL197,1
B,11,26,1497,171,rubber,,rubber,BL197,-3
B,11,26,1888,NA,success,,success,BL197,-4
B,11,26,962,NA,triangular,,triangular,BL197,1
B,11,26,970,227,wailing,,wailing,BL197,-3
D,5,26,1311,NA,abide,,abide,BL198,0
D,5,26,1361,2,acid,,acid,BL198,0
D,5,26,1636,310,call,,call,BL198,0
D,5,26,1777,NA,cause,,cause,BL198,0
D,5,26,1393,44,cloy,,cloy,BL198,4
D,5,26,1396,47,cone,,cone,BL198,0
D,5,26,1334,NA,deem,,deem,BL198,0
D,5,26,696,NA,dry,,dry,BL198,3
D,5,26,1661,NA,education,,education,BL198,0
D,5,26,1674,NA,feel,,feel,BL198,0
D,5,26,1029,NA,fight,,fight,BL198,0
D,5,26,1560,NA,flap,,flap,BL198,4
D,5,26,1433,97,glow,,glow,BL198,2
D,5,26,1167,NA,horn,,horn,BL198,4
D,5,26,769,NA,icy,,icy,BL198,0
D,5,26,787,123,lumpy,,lumpy,BL198,4
D,5,26,811,140,murmuring,,murmuring,BL198,5
D,5,26,1841,NA,music,,music,BL198,-5
D,5,26,822,NA,oily,,oily,BL198,0
D,5,26,1480,152,peach,,peach,BL198,0
D,5,26,846,NA,purple,,purple,BL198,0
D,5,26,879,180,screaming,,screaming,BL198,0
D,5,26,1618,253,sizzle,,sizzle,BL198,4
D,5,26,1312,NA,stubborn,,stubborn,BL198,0
D,5,26,950,NA,tepid,,tepid,BL198,0
D,5,26,1535,220,thud,,thud,BL198,5
D,4,26,1115,NA,wound,(as in injury),wound(as in injury),BL199,2
D,4,26,1209,8,ashes,,ashes,BL199,1
D,4,26,1050,NA,champagne,,champagne,BL199,3
D,4,26,1911,260,collect,,collect,BL199,3
D,4,26,1782,NA,comedy,,comedy,BL199,4
D,4,26,1791,NA,crisis,,crisis,BL199,2
D,4,26,1649,NA,deck,,deck,BL199,1
D,4,26,704,NA,enormous,,enormous,BL199,3
D,4,26,1153,NA,father,,father,BL199,4
D,4,26,711,75,fishy,,fishy,BL199,3
D,4,26,1417,76,flake,,flake,BL199,4
D,4,26,714,77,flavorsome,,flavorsome,BL199,3
D,4,26,1828,NA,landscape,,landscape,BL199,2
D,4,26,1237,NA,mental,,mental,BL199,3
D,4,26,1704,NA,minute,,minute,BL199,1
D,4,26,826,NA,oval,,oval,BL199,0
D,4,26,1271,NA,plausible,,plausible,BL199,3
D,4,26,1722,278,reflection,,reflection,BL199,3
D,4,26,1494,168,ripple,,ripple,BL199,-2
D,4,26,1528,211,stink,,stink,BL199,4
D,4,26,1335,NA,sullen,,sullen,BL199,4
D,4,26,948,NA,tasty,,tasty,BL199,4
D,4,26,1248,NA,template,,template,BL199,2
D,4,26,1195,NA,tie,,tie,BL199,3
D,4,26,967,NA,vegetal,,vegetal,BL199,-5
D,4,26,985,236,woolly,,woolly,BL199,4
B,17,25,1807,NA,fair,(as in the event),fair(as in the event),BL2,-5
B,17,25,1593,NA,bleating,,bleating,BL2,2
B,17,25,622,18,blotchy,,blotchy,BL2,3
B,17,25,1317,NA,brunt,,brunt,BL2,-4
B,17,25,641,30,burning,,burning,BL2,-3
B,17,25,647,35,charred,,charred,BL2,-3
B,17,25,1598,244,clanging,,clanging,BL2,5
B,17,25,689,NA,dead,,dead,BL2,-3
B,17,25,1560,NA,flap,,flap,BL2,5
B,17,25,1420,79,flick,,flick,BL2,3
B,17,25,1047,NA,follow,,follow,BL2,-3
B,17,25,1812,NA,fortune,,fortune,BL2,-4
B,17,25,752,104,growling,,growling,BL2,4
B,17,25,1816,NA,gun,,gun,BL2,-5
B,17,25,1688,NA,income,,income,BL2,-4
B,17,25,1068,NA,joy,,joy,BL2,2
B,17,25,1855,NA,plane,,plane,BL2,-3
B,17,25,842,158,puffy,,puffy,BL2,2
B,17,25,867,NA,round,,round,BL2,-2
B,17,25,1521,203,spice,,spice,BL2,4
B,17,25,1523,206,spot,,spot,BL2,2
B,17,25,1737,285,stranger,,stranger,BL2,-5
B,17,25,1168,NA,tail,,tail,BL2,-4
B,17,25,1747,NA,tool,,tool,BL2,-3
B,17,25,1896,NA,trust,,trust,BL2,-3
C,54,25,1502,177,scale,(of a fish),scale(of a fish),BL20,0
C,54,25,1770,NA,base,,base,BL20,0
C,54,25,622,18,blotchy,,blotchy,BL20,3
C,54,25,1634,NA,bore,,bore,BL20,4
C,54,25,1385,33,buzz,,buzz,BL20,5
C,54,25,646,34,caramelized,,caramelized,BL20,2
C,54,25,658,NA,clean,,clean,BL20,0
C,54,25,1394,45,coconut,,coconut,BL20,0
C,54,25,1117,NA,danger,,danger,BL20,2
C,54,25,1329,262,develop,,develop,BL20,0
C,54,25,1666,NA,estimate,,estimate,BL20,0
C,54,25,714,77,flavorsome,,flavorsome,BL20,5
C,54,25,721,83,foamy,,foamy,BL20,3
C,54,25,735,91,glamorous,,glamorous,BL20,5
C,54,25,750,103,groaning,,groaning,BL20,1
C,54,25,755,107,hairy,,hairy,BL20,3
C,54,25,1937,296,inform,,inform,BL20,0
C,54,25,1074,NA,kill,,kill,BL20,1
C,54,25,1227,NA,lung,,lung,BL20,0
C,54,25,826,NA,oval,,oval,BL20,0
C,54,25,861,NA,rippling,,rippling,BL20,1
C,54,25,882,184,shadowy,,shadowy,BL20,3
C,54,25,904,196,snarling,,snarling,BL20,-1
C,54,25,1733,282,socialist,,socialist,BL20,3
C,54,25,1023,NA,young,,young,BL20,0
A,8,26,1626,NA,appeal,,appeal,BL200,1
A,8,26,1095,NA,avoid,,avoid,BL200,-2
A,8,26,1181,NA,breathe,,breathe,BL200,1
A,8,26,1595,241,bubbling,,bubbling,BL200,3
A,8,26,1331,NA,courteous,,courteous,BL200,3
A,8,26,674,54,creamy,,creamy,BL200,3
A,8,26,1665,NA,equipment,,equipment,BL200,1
A,8,26,1431,95,globe,,globe,BL200,3
A,8,26,1815,NA,grace,,grace,BL200,0
A,8,26,769,NA,icy,,icy,BL200,0
A,8,26,1253,NA,ladle,,ladle,BL200,0
A,8,26,1104,NA,loss,,loss,BL200,1
A,8,26,1457,127,melody,,melody,BL200,1
A,8,26,1474,145,mutter,,mutter,BL200,2
A,8,26,1478,150,palate,,palate,BL200,0
A,8,26,992,NA,prefer,,prefer,BL200,0
A,8,26,842,158,puffy,,puffy,BL200,5
A,8,26,1880,315,safety,,safety,BL200,1
A,8,26,893,189,silky,,silky,BL200,4
A,8,26,1521,203,spice,,spice,BL200,3
A,8,26,1735,NA,spirit,,spirit,BL200,0
A,8,26,1335,NA,sullen,,sullen,BL200,3
A,8,26,943,217,tangy,,tangy,BL200,4
A,8,26,1003,NA,teach,,teach,BL200,0
A,8,26,1747,NA,tool,,tool,BL200,1
A,8,26,1895,NA,trial,,trial,BL200,0
A,9,26,1807,NA,fair,(as in the event),fair(as in the event),BL201,0
A,9,26,1004,NA,cast,"(verb, as in a spell)","cast(verb, as in a spell)",BL201,-3
A,9,26,1367,8,ash,,ash,BL201,2
A,9,26,1371,13,beer,,beer,BL201,-3
A,9,26,1356,NA,belong,,belong,BL201,-2
A,9,26,1109,NA,bother,,bother,BL201,-2
A,9,26,626,21,bouncy,,bouncy,BL201,4
A,9,26,1385,33,buzz,,buzz,BL201,4
A,9,26,991,NA,case,,case,BL201,-4
A,9,26,1911,260,collect,,collect,BL201,0
A,9,26,1395,46,color,,color,BL201,-3
A,9,26,677,56,crinkled,,crinkled,BL201,4
A,9,26,1112,NA,edge,,edge,BL201,0
A,9,26,702,NA,elastic,,elastic,BL201,0
A,9,26,729,87,fruity,,fruity,BL201,3
A,9,26,811,140,murmuring,,murmuring,BL201,5
A,9,26,823,NA,oniony,,oniony,BL201,-4
A,9,26,1944,307,own,,own,BL201,0
A,9,26,828,150,palatable,,palatable,BL201,-4
A,9,26,1250,NA,planet,,planet,BL201,-3
A,9,26,841,157,prickly,,prickly,BL201,2
A,9,26,1726,NA,role,,role,BL201,-2
A,9,26,1509,185,shag,,shag,BL201,2
A,9,26,1577,NA,skim,,skim,BL201,2
A,9,26,923,208,squealing,,squealing,BL201,5
A,9,26,1286,NA,west,,west,BL201,3
D,10,26,1216,NA,right,(as in direction),right(as in direction),BL202,0
D,10,26,1413,66,down,(as in feathers),down(as in feathers),BL202,0
D,10,26,1907,255,add,,add,BL202,0
D,10,26,1379,22,branch,,branch,BL202,0
D,10,26,636,NA,broad,,broad,BL202,1
D,10,26,1635,NA,business,,business,BL202,0
D,10,26,1657,NA,drama,,drama,BL202,0
D,10,26,1803,NA,effort,,effort,BL202,1
D,10,26,710,73,filthy,,filthy,BL202,3
D,10,26,1422,82,fluff,,fluff,BL202,3
D,10,26,1813,NA,giant,,giant,BL202,0
D,10,26,1235,NA,illicit,,illicit,BL202,1
D,10,26,1824,NA,item,,item,BL202,0
D,10,26,1451,117,jingle,,jingle,BL202,1
D,10,26,1462,133,mold,,mold,BL202,0
D,10,26,1570,NA,pant,,pant,BL202,2
D,10,26,1263,NA,relief,,relief,BL202,1
D,10,26,1725,NA,rise,,rise,BL202,0
D,10,26,1882,317,selection,,selection,BL202,0
D,10,26,1165,190,skin,,skin,BL202,0
D,10,26,904,196,snarling,,snarling,BL202,2
D,10,26,1582,NA,sneeze,,sneeze,BL202,0
D,10,26,1179,NA,spit,,spit,BL202,0
D,10,26,960,NA,translucent,,translucent,BL202,2
D,10,26,1749,NA,trim,,trim,BL202,0
D,10,26,1023,NA,young,,young,BL202,0
C,10,26,1311,NA,abide,,abide,BL203,0
C,10,26,1907,255,add,,add,BL203,0
C,10,26,598,3,adhesive,,adhesive,BL203,0
C,10,26,618,15,blaring,,blaring,BL203,3
C,10,26,620,NA,blonde,,blonde,BL203,0
C,10,26,630,24,breezy,,breezy,BL203,0
C,10,26,1087,NA,cancer,,cancer,BL203,-1
C,10,26,668,49,cooing,,cooing,BL203,4
C,10,26,1914,264,distinct,,distinct,BL203,5
C,10,26,1601,NA,fetid,,fetid,BL203,0
C,10,26,1417,76,flake,,flake,BL203,0
C,10,26,1564,NA,glint,,glint,BL203,2
C,10,26,1455,123,lump,,lump,BL203,2
C,10,26,1141,NA,many,,many,BL203,-3
C,10,26,1702,NA,mate,,mate,BL203,0
C,10,26,797,NA,mild,,mild,BL203,0
C,10,26,1704,NA,minute,,minute,BL203,-2
C,10,26,1860,308,pressure,,pressure,BL203,0
C,10,26,1498,172,rumble,,rumble,BL203,4
C,10,26,885,NA,sharp,,sharp,BL203,1
C,10,26,1885,NA,skirt,,skirt,BL203,0
C,10,26,1926,281,slave,,slave,BL203,0
C,10,26,899,193,slushy,,slushy,BL203,3
C,10,26,1521,203,spice,,spice,BL203,0
C,10,26,938,NA,sweet,,sweet,BL203,0
C,10,26,1899,NA,value,,value,BL203,0
C,30,25,612,13,beery,(related to beer),beery(related to beer),BL204,0
C,30,25,617,NA,bland,,bland,BL204,2
C,30,25,1166,17,blood,,blood,BL204,4
C,30,25,644,32,buttery,,buttery,BL204,2
C,30,25,656,NA,clammy,,clammy,BL204,2
C,30,25,1393,44,cloy,,cloy,BL204,0
C,30,25,1122,NA,demon,,demon,BL204,3
C,30,25,1676,269,form,,form,BL204,0
C,30,25,1425,89,garlic,,garlic,BL204,-3
C,30,25,1615,248,grind,,grind,BL204,2
C,30,25,1044,NA,interview,,interview,BL204,0
C,30,25,786,NA,lukewarm,,lukewarm,BL204,2
C,30,25,1836,303,majority,,majority,BL204,4
C,30,25,1841,NA,music,,music,BL204,0
C,30,25,1076,NA,nightmare,,nightmare,BL204,3
C,30,25,1943,306,oppose,,oppose,BL204,-5
C,30,25,835,NA,pink,,pink,BL204,-1
C,30,25,1330,NA,redeem,,redeem,BL204,5
C,30,25,884,NA,shallow,,shallow,BL204,1
C,30,25,1883,NA,shock,,shock,BL204,4
C,30,25,924,NA,stagnant,,stagnant,BL204,2
C,30,25,1008,NA,target,,target,BL204,4
C,30,25,955,223,ticklish,,ticklish,BL204,3
C,30,25,1144,NA,two,,two,BL204,-2
C,30,25,964,NA,uneven,,uneven,BL204,5
B,4,26,1361,2,acid,,acid,BL205,1
B,4,26,1609,238,babble,,babble,BL205,5
B,4,26,617,NA,bland,,bland,BL205,3
B,4,26,1555,NA,clank,,clank,BL205,3
B,4,26,1043,NA,county,,county,BL205,0
B,4,26,1071,NA,death,,death,BL205,0
B,4,26,1329,262,develop,,develop,BL205,0
B,4,26,1206,68,earth,,earth,BL205,0
B,4,26,1414,69,echo,,echo,BL205,0
B,4,26,1603,247,granular,,granular,BL205,4
B,4,26,1437,102,grit,,grit,BL205,2
B,4,26,1267,NA,innocuous,,innocuous,BL205,-3
B,4,26,1449,115,jag,,jag,BL205,0
B,4,26,774,116,jammy,,jammy,BL205,2
B,4,26,1567,NA,mash,,mash,BL205,2
B,4,26,1075,NA,murder,,murder,BL205,4
B,4,26,1847,306,opposition,,opposition,BL205,0
B,4,26,1710,NA,personnel,,personnel,BL205,2
B,4,26,1266,NA,petticoat,,petticoat,BL205,4
B,4,26,1947,311,recognize,,recognize,BL205,0
B,4,26,1494,168,ripple,,ripple,BL205,3
B,4,26,866,NA,rough,,rough,BL205,2
B,4,26,1951,315,safe,,safe,BL205,2
B,4,26,876,NA,scentless,,scentless,BL205,-3
B,4,26,1248,NA,template,,template,BL205,-2
B,4,26,1758,NA,win,,win,BL205,-4
B,35,25,1695,NA,kind,(as in type),kind(as in type),BL206,0
B,35,25,613,NA,beige,,beige,BL206,0
B,35,25,620,NA,blonde,,blonde,BL206,0
B,35,25,1050,NA,champagne,,champagne,BL206,2
B,35,25,649,NA,chequered,,chequered,BL206,2
B,35,25,1389,38,chill,,chill,BL206,0
B,35,25,688,64,dazzling,,dazzling,BL206,3
B,35,25,997,NA,difficult,,difficult,BL206,2
B,35,25,1666,NA,estimate,,estimate,BL206,0
B,35,25,1313,NA,extra,,extra,BL206,-1
B,35,25,706,71,falling,,falling,BL206,1
B,35,25,1051,NA,file,,file,BL206,0
B,35,25,767,113,hushed,,hushed,BL206,4
B,35,25,1686,NA,inch,,inch,BL206,2
B,35,25,786,NA,lukewarm,,lukewarm,BL206,1
B,35,25,1704,NA,minute,,minute,BL206,1
B,35,25,1849,307,owner,,owner,BL206,2
B,35,25,1492,165,reverberate,,reverberate,BL206,4
B,35,25,1037,192,slip,,slip,BL206,0
B,35,25,1582,NA,sneeze,,sneeze,BL206,3
B,35,25,910,NA,sonorous,,sonorous,BL206,0
B,35,25,941,NA,tall,,tall,BL206,-3
B,35,25,1742,286,tendency,,tendency,BL206,0
B,35,25,1225,NA,ulterior,,ulterior,BL206,3
B,35,25,987,NA,use,,use,BL206,0
C,5,26,1110,NA,saw,(as in the tool),saw(as in the tool),BL207,0
C,5,26,1356,NA,belong,,belong,BL207,0
C,5,26,1344,NA,casual,,casual,BL207,2
C,5,26,1390,40,circle,,circle,BL207,-5
C,5,26,1557,245,click,,click,BL207,5
C,5,26,673,53,creaking,,creaking,BL207,4
C,5,26,677,56,crinkled,,crinkled,BL207,4
C,5,26,700,69,echoing,,echoing,BL207,3
C,5,26,1661,NA,education,,education,BL207,0
C,5,26,1153,NA,father,,father,BL207,0
C,5,26,1424,86,frost,,frost,BL207,2
C,5,26,1614,247,granule,,granule,BL207,0
C,5,26,1443,109,herb,,herb,BL207,0
C,5,26,1267,NA,innocuous,,innocuous,BL207,-4
C,5,26,1824,NA,item,,item,BL207,0
C,5,26,1340,NA,luck,,luck,BL207,-5
C,5,26,811,140,murmuring,,murmuring,BL207,4
C,5,26,1715,NA,powder,,powder,BL207,0
C,5,26,1102,NA,regret,,regret,BL207,0
C,5,26,879,180,screaming,,screaming,BL207,2
C,5,26,1584,NA,snout,,snout,BL207,4
C,5,26,988,NA,sport,,sport,BL207,5
C,5,26,1527,210,sting,,sting,BL207,5
C,5,26,1259,NA,strangle,,strangle,BL207,4
C,5,26,959,NA,tough,,tough,BL207,3
C,5,26,965,150,unpalatable,,unpalatable,BL207,-5
D,19,25,1085,5,angry,,angry,BL208,2
D,19,25,1634,NA,bore,,bore,BL208,0
